image_path,writer_id
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-040\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-041\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_20.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_21.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_22.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_23.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_24.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_25.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_26.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_27.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_28.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_29.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_30.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_31.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_32.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_33.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_34.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_35.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_36.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_37.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_38.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_39.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_40.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_41.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_42.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_43.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-042\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-043\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-044\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_20.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_21.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_22.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_23.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_24.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_25.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_26.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_27.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_28.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-045\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_20.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-046\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_20.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_21.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_22.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_23.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_24.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_25.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_26.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_27.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_28.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_29.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_30.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_31.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_32.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_33.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_34.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_35.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_36.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_37.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_38.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_39.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_40.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_41.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_42.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-047\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_15.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_16.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_17.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_18.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_19.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_20.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_21.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-048\line_9.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_2.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_3.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_4.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_5.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_6.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_7.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-049\line_8.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_1.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_10.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_11.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_12.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_13.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_14.png,WRITER_B
Dataset\WRITER_B_LINES\icsehistoryandcivicsclassxhandwrittennotes-230822115217-7be4a326-050\line_15.png,WRITER_B
